
2019-02-04 14:31:44 SEVERE: Failed to connect to MySQL: (1044) Access denied for user 'sodcorg'@'localhost' to database 'zohooauth'
2019-02-04 14:31:44 SEVERE: Deleting  oauthtokens failed: () 
2019-02-04 14:31:44 SEVERE: Failed to connect to MySQL: (1044) Access denied for user 'sodcorg'@'localhost' to database 'zohooauth'
2019-02-04 14:31:44 SEVERE: OAuth token insertion failed: () 
2019-02-04 14:38:26 SEVERE: Failed to connect to MySQL: (1044) Access denied for user 'sodcorg'@'localhost' to database 'zohooauth'
2019-02-04 14:38:26 SEVERE: Deleting  oauthtokens failed: () 
2019-02-04 14:38:26 SEVERE: Failed to connect to MySQL: (1044) Access denied for user 'sodcorg'@'localhost' to database 'zohooauth'
2019-02-04 14:38:26 SEVERE: OAuth token insertion failed: () 
2019-02-04 14:41:14 SEVERE: Failed to connect to MySQL: (1044) Access denied for user 'sodcorg'@'localhost' to database 'HAHAzohooauth'
2019-02-04 14:41:14 SEVERE: Deleting  oauthtokens failed: () 
2019-02-04 14:41:14 SEVERE: Failed to connect to MySQL: (1044) Access denied for user 'sodcorg'@'localhost' to database 'HAHAzohooauth'
2019-02-04 14:41:14 SEVERE: OAuth token insertion failed: () 
2019-09-21 19:10:02 INFO: Access Token has expired. Hence refreshing.
2019-09-21 20:10:02 INFO: Access Token has expired. Hence refreshing.
2019-09-21 21:10:03 INFO: Access Token has expired. Hence refreshing.
2019-09-21 22:10:04 INFO: Access Token has expired. Hence refreshing.
2019-09-21 23:15:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 00:20:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 01:25:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 02:30:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 03:30:02 INFO: Access Token has expired. Hence refreshing.
2019-09-22 04:30:03 INFO: Access Token has expired. Hence refreshing.
2019-09-22 05:35:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 06:40:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 07:45:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 08:50:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 09:55:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 11:00:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 12:05:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 13:10:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 14:15:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 15:20:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 16:25:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 17:30:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 18:35:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 19:35:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 20:40:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 21:40:06 INFO: Access Token has expired. Hence refreshing.
2019-09-22 22:45:01 INFO: Access Token has expired. Hence refreshing.
2019-09-22 23:50:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 00:55:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 02:00:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 03:05:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 04:10:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 05:15:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 06:20:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 07:25:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 08:30:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 09:35:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 10:40:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 11:45:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 12:50:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 13:55:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 14:58:13 INFO: Access Token has expired. Hence refreshing.
2019-09-23 15:58:17 INFO: Access Token has expired. Hence refreshing.
2019-09-23 17:00:02 INFO: Access Token has expired. Hence refreshing.
2019-09-23 18:02:12 INFO: Access Token has expired. Hence refreshing.
2019-09-23 19:05:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 20:10:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 21:15:02 INFO: Access Token has expired. Hence refreshing.
2019-09-23 22:20:01 INFO: Access Token has expired. Hence refreshing.
2019-09-23 23:25:01 INFO: Access Token has expired. Hence refreshing.
2019-09-24 00:25:02 INFO: Access Token has expired. Hence refreshing.
2019-09-24 01:25:03 INFO: Access Token has expired. Hence refreshing.
2019-09-24 02:25:04 INFO: Access Token has expired. Hence refreshing.
2019-09-24 03:30:02 INFO: Access Token has expired. Hence refreshing.
2019-09-24 04:35:01 INFO: Access Token has expired. Hence refreshing.
2019-09-24 05:40:01 INFO: Access Token has expired. Hence refreshing.
2019-09-24 06:45:01 INFO: Access Token has expired. Hence refreshing.
2019-09-24 07:50:01 INFO: Access Token has expired. Hence refreshing.
2019-09-24 08:55:01 INFO: Access Token has expired. Hence refreshing.
2019-09-24 09:56:44 INFO: Access Token has expired. Hence refreshing.
2019-09-24 11:00:01 INFO: Access Token has expired. Hence refreshing.
2019-09-24 12:05:01 INFO: Access Token has expired. Hence refreshing.
2019-09-24 13:05:02 INFO: Access Token has expired. Hence refreshing.
2019-09-24 14:06:32 INFO: Access Token has expired. Hence refreshing.
2019-09-24 15:10:01 INFO: Access Token has expired. Hence refreshing.
2019-09-24 16:12:16 INFO: Access Token has expired. Hence refreshing.
2019-09-24 17:12:49 INFO: Access Token has expired. Hence refreshing.
2019-09-24 18:15:01 INFO: Access Token has expired. Hence refreshing.
2019-09-24 19:20:01 INFO: Access Token has expired. Hence refreshing.
2019-09-24 20:25:01 INFO: Access Token has expired. Hence refreshing.
2019-09-24 21:30:01 INFO: Access Token has expired. Hence refreshing.
2019-09-24 22:35:01 INFO: Access Token has expired. Hence refreshing.
2019-09-24 23:40:01 INFO: Access Token has expired. Hence refreshing.
2019-09-25 00:45:01 INFO: Access Token has expired. Hence refreshing.
2019-09-25 01:50:01 INFO: Access Token has expired. Hence refreshing.
2019-09-25 02:55:01 INFO: Access Token has expired. Hence refreshing.
2019-09-25 03:55:01 INFO: Access Token has expired. Hence refreshing.
2019-09-25 05:00:01 INFO: Access Token has expired. Hence refreshing.
2019-09-25 06:05:01 INFO: Access Token has expired. Hence refreshing.
2019-09-25 07:10:01 INFO: Access Token has expired. Hence refreshing.
2019-09-25 08:10:02 INFO: Access Token has expired. Hence refreshing.
2019-09-25 09:15:01 INFO: Access Token has expired. Hence refreshing.
2019-09-25 10:15:02 INFO: Access Token has expired. Hence refreshing.
2019-09-25 11:15:03 INFO: Access Token has expired. Hence refreshing.
2019-09-25 12:15:04 INFO: Access Token has expired. Hence refreshing.
2019-09-25 13:15:05 INFO: Access Token has expired. Hence refreshing.
2019-09-25 14:20:01 INFO: Access Token has expired. Hence refreshing.
2019-09-25 15:23:28 INFO: Access Token has expired. Hence refreshing.
2019-09-25 16:25:02 INFO: Access Token has expired. Hence refreshing.
2019-09-25 17:25:02 INFO: Access Token has expired. Hence refreshing.
2019-09-25 18:25:04 INFO: Access Token has expired. Hence refreshing.
2019-09-25 19:30:02 INFO: Access Token has expired. Hence refreshing.
2019-09-25 20:35:01 INFO: Access Token has expired. Hence refreshing.
2019-09-25 21:40:01 INFO: Access Token has expired. Hence refreshing.
2019-09-25 22:40:02 INFO: Access Token has expired. Hence refreshing.
2019-09-25 23:45:01 INFO: Access Token has expired. Hence refreshing.
2019-09-26 00:50:01 INFO: Access Token has expired. Hence refreshing.
2019-09-26 01:50:02 INFO: Access Token has expired. Hence refreshing.
2019-09-26 02:55:01 INFO: Access Token has expired. Hence refreshing.
2019-09-26 04:00:01 INFO: Access Token has expired. Hence refreshing.
2019-09-26 05:05:01 INFO: Access Token has expired. Hence refreshing.
2019-09-26 06:05:02 INFO: Access Token has expired. Hence refreshing.
2019-09-26 07:10:01 INFO: Access Token has expired. Hence refreshing.
2019-09-26 08:10:02 INFO: Access Token has expired. Hence refreshing.
2019-09-26 09:10:03 INFO: Access Token has expired. Hence refreshing.
2019-09-26 10:10:03 INFO: Access Token has expired. Hence refreshing.
2019-09-26 11:10:04 INFO: Access Token has expired. Hence refreshing.
2019-09-26 12:10:52 INFO: Access Token has expired. Hence refreshing.
2019-09-26 13:11:06 INFO: Access Token has expired. Hence refreshing.
2019-09-26 14:13:23 INFO: Access Token has expired. Hence refreshing.
2019-09-26 15:15:01 INFO: Access Token has expired. Hence refreshing.
2019-09-26 16:20:01 INFO: Access Token has expired. Hence refreshing.
2019-09-26 17:25:01 INFO: Access Token has expired. Hence refreshing.
2019-09-26 18:25:02 INFO: Access Token has expired. Hence refreshing.
2019-09-26 19:25:02 INFO: Access Token has expired. Hence refreshing.
2019-09-26 20:30:01 INFO: Access Token has expired. Hence refreshing.
2019-09-26 21:35:01 INFO: Access Token has expired. Hence refreshing.
2019-09-26 22:40:01 INFO: Access Token has expired. Hence refreshing.
2019-09-26 23:40:02 INFO: Access Token has expired. Hence refreshing.
2019-09-27 00:45:01 INFO: Access Token has expired. Hence refreshing.
2019-09-27 01:50:01 INFO: Access Token has expired. Hence refreshing.
2019-09-27 02:55:01 INFO: Access Token has expired. Hence refreshing.
2019-09-27 04:00:01 INFO: Access Token has expired. Hence refreshing.
2019-09-27 05:05:01 INFO: Access Token has expired. Hence refreshing.
2019-09-27 06:10:01 INFO: Access Token has expired. Hence refreshing.
2019-09-27 07:10:02 INFO: Access Token has expired. Hence refreshing.
2019-09-27 08:10:02 INFO: Access Token has expired. Hence refreshing.
2019-09-27 09:10:04 INFO: Access Token has expired. Hence refreshing.
2019-09-27 10:11:18 INFO: Access Token has expired. Hence refreshing.
2019-09-27 11:11:52 INFO: Access Token has expired. Hence refreshing.
2019-09-27 12:15:01 INFO: Access Token has expired. Hence refreshing.
2019-09-27 13:20:01 INFO: Access Token has expired. Hence refreshing.
2019-09-27 14:21:13 INFO: Access Token has expired. Hence refreshing.
2019-09-27 15:25:01 INFO: Access Token has expired. Hence refreshing.
2019-09-27 16:30:01 INFO: Access Token has expired. Hence refreshing.
2019-09-27 17:35:01 INFO: Access Token has expired. Hence refreshing.
2019-09-27 18:40:01 INFO: Access Token has expired. Hence refreshing.
2019-09-27 19:45:01 INFO: Access Token has expired. Hence refreshing.
2019-09-27 20:50:01 INFO: Access Token has expired. Hence refreshing.
2019-09-27 21:55:01 INFO: Access Token has expired. Hence refreshing.
2019-09-27 23:00:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 00:05:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 01:10:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 02:10:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 03:10:03 INFO: Access Token has expired. Hence refreshing.
2019-09-28 04:15:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 05:20:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 06:25:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 07:25:02 INFO: Access Token has expired. Hence refreshing.
2019-09-28 08:30:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 09:30:02 INFO: Access Token has expired. Hence refreshing.
2019-09-28 10:35:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 11:40:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 12:45:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 13:50:02 INFO: Access Token has expired. Hence refreshing.
2019-09-28 14:55:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 16:00:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 17:05:07 INFO: Access Token has expired. Hence refreshing.
2019-09-28 18:10:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 19:15:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 20:20:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 21:25:02 INFO: Access Token has expired. Hence refreshing.
2019-09-28 22:30:01 INFO: Access Token has expired. Hence refreshing.
2019-09-28 23:35:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 00:40:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 01:45:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 02:50:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 03:50:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 04:55:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 06:00:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 07:05:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 08:10:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 09:15:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 10:20:02 INFO: Access Token has expired. Hence refreshing.
2019-09-29 11:25:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 12:30:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 13:35:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 14:40:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 15:45:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 16:50:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 17:55:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 18:55:02 INFO: Access Token has expired. Hence refreshing.
2019-09-29 19:55:03 INFO: Access Token has expired. Hence refreshing.
2019-09-29 21:00:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 22:00:01 INFO: Access Token has expired. Hence refreshing.
2019-09-29 23:00:07 INFO: Access Token has expired. Hence refreshing.
2019-09-30 00:00:13 INFO: Access Token has expired. Hence refreshing.
2019-09-30 01:05:01 INFO: Access Token has expired. Hence refreshing.
2019-09-30 02:10:01 INFO: Access Token has expired. Hence refreshing.
2019-09-30 03:10:02 INFO: Access Token has expired. Hence refreshing.
2019-09-30 04:10:03 INFO: Access Token has expired. Hence refreshing.
2019-09-30 05:10:04 INFO: Access Token has expired. Hence refreshing.
2019-09-30 06:15:01 INFO: Access Token has expired. Hence refreshing.
2019-09-30 07:20:01 INFO: Access Token has expired. Hence refreshing.
2019-09-30 08:25:01 INFO: Access Token has expired. Hence refreshing.
2019-09-30 09:25:02 INFO: Access Token has expired. Hence refreshing.
2019-09-30 10:25:03 INFO: Access Token has expired. Hence refreshing.
2019-09-30 11:25:04 INFO: Access Token has expired. Hence refreshing.
2019-09-30 12:25:36 INFO: Access Token has expired. Hence refreshing.
2019-09-30 13:30:03 INFO: Access Token has expired. Hence refreshing.
2019-09-30 14:35:02 INFO: Access Token has expired. Hence refreshing.
2019-09-30 15:38:17 INFO: Access Token has expired. Hence refreshing.
2019-09-30 16:40:01 INFO: Access Token has expired. Hence refreshing.
2019-09-30 17:45:01 INFO: Access Token has expired. Hence refreshing.
2019-09-30 18:45:04 INFO: Access Token has expired. Hence refreshing.
2019-09-30 19:50:01 INFO: Access Token has expired. Hence refreshing.
2019-09-30 20:50:02 INFO: Access Token has expired. Hence refreshing.
2019-09-30 21:50:11 INFO: Access Token has expired. Hence refreshing.
2019-09-30 22:55:01 INFO: Access Token has expired. Hence refreshing.
2019-10-01 00:00:01 INFO: Access Token has expired. Hence refreshing.
2019-10-01 01:05:01 INFO: Access Token has expired. Hence refreshing.
2019-10-01 02:10:01 INFO: Access Token has expired. Hence refreshing.
2019-10-01 03:10:02 INFO: Access Token has expired. Hence refreshing.
2019-10-01 04:10:03 INFO: Access Token has expired. Hence refreshing.
2019-10-01 05:15:01 INFO: Access Token has expired. Hence refreshing.
2019-10-01 06:20:01 INFO: Access Token has expired. Hence refreshing.
2019-10-01 07:25:01 INFO: Access Token has expired. Hence refreshing.
2019-10-01 08:25:01 INFO: Access Token has expired. Hence refreshing.
2019-10-01 09:30:01 INFO: Access Token has expired. Hence refreshing.
2019-10-01 10:30:01 INFO: Access Token has expired. Hence refreshing.
2019-10-01 11:32:23 INFO: Access Token has expired. Hence refreshing.
2019-10-01 12:35:01 INFO: Access Token has expired. Hence refreshing.
2019-10-01 13:40:01 INFO: Access Token has expired. Hence refreshing.
2019-10-01 14:40:13 INFO: Access Token has expired. Hence refreshing.
2019-10-01 15:41:06 INFO: Access Token has expired. Hence refreshing.
2019-10-01 16:45:01 INFO: Access Token has expired. Hence refreshing.
2019-10-01 17:50:01 INFO: Access Token has expired. Hence refreshing.
2019-10-01 18:54:26 INFO: Access Token has expired. Hence refreshing.
2019-10-01 19:55:01 INFO: Access Token has expired. Hence refreshing.
2019-10-01 21:00:02 INFO: Access Token has expired. Hence refreshing.
2019-10-01 22:00:02 INFO: Access Token has expired. Hence refreshing.
2019-10-01 23:05:01 INFO: Access Token has expired. Hence refreshing.
2019-10-02 00:05:02 INFO: Access Token has expired. Hence refreshing.
2019-10-02 01:05:02 INFO: Access Token has expired. Hence refreshing.
2019-10-02 02:05:04 INFO: Access Token has expired. Hence refreshing.
2019-10-02 03:05:04 INFO: Access Token has expired. Hence refreshing.
2019-10-02 04:10:01 INFO: Access Token has expired. Hence refreshing.
2019-10-02 05:15:01 INFO: Access Token has expired. Hence refreshing.
2019-10-02 06:20:01 INFO: Access Token has expired. Hence refreshing.
2019-10-02 07:25:01 INFO: Access Token has expired. Hence refreshing.
2019-10-02 08:30:01 INFO: Access Token has expired. Hence refreshing.
2019-10-02 09:35:01 INFO: Access Token has expired. Hence refreshing.
2019-10-02 10:40:01 INFO: Access Token has expired. Hence refreshing.
2019-10-02 11:45:01 INFO: Access Token has expired. Hence refreshing.
2019-10-02 12:50:01 INFO: Access Token has expired. Hence refreshing.
2019-10-02 13:55:01 INFO: Access Token has expired. Hence refreshing.
2019-10-02 14:56:07 INFO: Access Token has expired. Hence refreshing.
2019-10-02 16:00:01 INFO: Access Token has expired. Hence refreshing.
2019-10-02 17:01:05 INFO: Access Token has expired. Hence refreshing.
2019-10-02 18:05:01 INFO: Access Token has expired. Hence refreshing.
